kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,image_path,label
0.7672504,0.3016916,0.7743065,0.31349358,0.775365,0.31041288,0.74550354,0.33837724,0.7411701,0.33358404,0.6714203,0.32864505,0.6643113,0.32725823,0.7943685,0.27741325,0.8155672,0.24933946,0.9080689,0.26005217,0.96352047,0.20629267,0.50384617,0.53192365,0.5062655,0.5312022,0.2873865,0.6514984,0.28250378,0.65159667,0.08721785,0.74352497,0.937555,0.6645701,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File2.png,Urdhva Dhanurasana
0.5111624,0.061001353,0.5303894,0.08172571,0.52623296,0.08032565,0.48974165,0.1506232,0.4859798,0.14296116,0.37479398,0.16562532,0.37138063,0.14150415,0.609952,0.0888746,0.60616326,0.016678598,0.8022485,0.1257451,0.8507694,0.032304198,0.17971158,0.5038464,0.18249929,0.5030923,0.41312748,0.80746883,0.41484317,0.8478122,0.7474685,0.74470747,0.78972745,0.80520797,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File18.png,Urdhva Dhanurasana
0.5820093,0.8533076,0.58553267,0.83773625,0.589895,0.83886975,0.5272721,0.7874173,0.53730077,0.79005134,0.4082809,0.76913285,0.40769956,0.78641295,0.6052878,0.9277489,0.59011453,0.9166433,0.8080013,0.9543984,0.77468944,0.9356136,0.22061652,0.46354198,0.2158408,0.46499357,0.41919047,0.14787309,0.4192855,0.1635119,0.7727682,0.18607631,0.74020123,0.19238207,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File24.png,Urdhva Dhanurasana
0.5071224,0.89071333,0.5211179,0.8781558,0.52626836,0.87647986,0.4857642,0.82352155,0.4941891,0.8250398,0.3830902,0.7871448,0.37846038,0.787969,0.5679569,0.9500344,0.5532223,0.9186609,0.7552566,0.95854545,0.73252195,0.9390235,0.2351065,0.47463584,0.23865163,0.47357556,0.42099786,0.1642107,0.44426364,0.20758387,0.744344,0.17353934,0.7146453,0.2176047,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File30.png,Urdhva Dhanurasana
0.47041854,0.7221302,0.41966626,0.7457017,0.42511833,0.6759803,0.3930909,0.7714721,0.374488,0.6515094,0.43035388,0.81702965,0.39795828,0.6222475,0.58184946,0.8653053,0.5427883,0.5956286,0.60556877,0.88750947,0.53712475,0.61507106,0.5143653,0.75738066,0.50137913,0.6363255,0.5817804,0.73176455,0.55248725,0.58225983,0.8442403,0.7581396,0.8428022,0.615034,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File26.png,Urdhva Dhanurasana
0.41395432,0.011104877,0.4265227,0.01998283,0.43307889,0.024691423,0.44625828,0.08385587,0.4471645,0.08297669,0.38138217,0.16024435,0.3939844,0.17080717,0.54901814,0.12169886,0.57619554,0.10554131,0.70162153,0.15948138,0.75834334,0.11207735,0.30061367,0.49337238,0.303659,0.49129808,0.4878049,0.70351666,0.49959856,0.7051365,0.71193326,0.87517065,0.7250313,0.87973547,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File32.png,Urdhva Dhanurasana
0.6183195,0.9021796,0.61597043,0.9121593,0.6077232,0.92447877,0.6020515,0.88699496,0.5815166,0.8826704,0.55907714,0.8401531,0.44909072,0.827279,0.53149337,0.8608053,0.3613755,0.6847386,0.52277464,0.83965707,0.3696749,0.7153032,0.36916417,0.5881195,0.3078996,0.5755346,0.6242407,0.46167487,0.23210135,0.3038095,0.8985945,0.5678682,0.1288749,0.056753993,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File1.png,Urdhva Dhanurasana
0.49156517,0.9988128,0.544168,0.9913661,0.54411817,0.98950326,0.50460684,0.9064132,0.5080972,0.89201653,0.38033903,0.8390348,0.3127746,0.8593761,0.6273527,0.94919175,0.6222223,0.9448535,0.91863513,0.92411554,0.8658333,0.9093473,0.071759544,0.5054161,0.06851445,0.49498746,0.43265983,0.1582728,0.4246932,0.16087359,0.85917133,0.20957665,0.8463783,0.2037227,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File33.png,Urdhva Dhanurasana
0.5773407,0.9325702,0.581162,0.9315419,0.5646891,0.93858755,0.36477715,0.9467385,0.3661573,0.9450068,0.38836664,0.86864483,0.31959537,0.8856039,0.7192957,0.9390359,0.5548588,0.90108097,0.7186195,0.78911185,0.7123899,0.79576945,0.20331877,0.5919537,0.1901264,0.59913236,0.33618623,0.2749607,0.33070767,0.27848527,0.67678154,0.19839554,0.67771363,0.19806528,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File27.png,Urdhva Dhanurasana
0.44835484,0.03514491,0.47253832,0.044241525,0.47804484,0.044746906,0.4757421,0.11335653,0.4785123,0.10912204,0.38894546,0.19794136,0.39797053,0.21753006,0.5734906,0.070418686,0.5934063,0.054621264,0.7532157,0.041145205,0.76379246,0.031887233,0.22092609,0.5560972,0.21603763,0.5549799,0.40550345,0.91160554,0.4069948,0.9221759,0.7291534,0.87138504,0.76771045,0.8576944,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File23.png,Urdhva Dhanurasana
0.55592173,0.8550493,0.55891424,0.8405675,0.5662656,0.83820784,0.4971879,0.7879442,0.5134392,0.7873832,0.3776948,0.78450865,0.3815776,0.7780575,0.63178366,0.9058787,0.6358334,0.86585903,0.8711275,0.9274136,0.8450508,0.8785902,0.10002446,0.41611516,0.10452177,0.41683552,0.43440259,0.079081535,0.43982503,0.1087026,0.84576046,0.16729103,0.8273463,0.18877077,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File37.png,Urdhva Dhanurasana
0.55263644,0.8078053,0.56375575,0.7905098,0.570476,0.7879634,0.49205822,0.73313326,0.50820786,0.7390296,0.3871883,0.7395742,0.3998943,0.73853207,0.6681709,0.81346774,0.6647476,0.8103591,0.92753565,0.85878503,0.9376983,0.87064314,0.14574501,0.41090855,0.15144742,0.41237038,0.50429034,0.16189122,0.5007422,0.16608763,0.9077675,0.25035796,0.88376254,0.25009578,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File5.png,Urdhva Dhanurasana
0.6080351,0.8024499,0.6178974,0.78792965,0.62157285,0.7900824,0.5723127,0.7496699,0.57775414,0.7493297,0.4730479,0.77604645,0.4701433,0.7338629,0.62830156,0.92914647,0.60480094,0.8734968,0.7609235,0.9587642,0.72557175,0.9179322,0.21365762,0.4544414,0.21356308,0.44434032,0.44531417,0.11795871,0.43788108,0.1463598,0.77735436,0.16555947,0.718796,0.18124989,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File4.png,Urdhva Dhanurasana
0.68221116,0.14761573,0.69154453,0.1747347,0.70267314,0.17000508,0.63603544,0.22499418,0.640959,0.19882509,0.5165808,0.25394166,0.50956285,0.10309988,0.7084807,0.30505097,0.81095994,0.11198524,0.7827291,0.3273314,0.80590665,0.34261346,0.21860163,0.46100542,0.23506829,0.4198827,0.38924664,0.9419725,0.42200184,0.82605237,0.7558141,0.7599429,0.7680177,0.7136695,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File36.png,Urdhva Dhanurasana
0.49872422,0.069743365,0.5133749,0.084468514,0.5165489,0.08082932,0.48539984,0.13522562,0.49109933,0.12015313,0.37020552,0.16151556,0.40319574,0.13575175,0.5777985,0.0982846,0.6209686,0.06377814,0.7461754,0.14304975,0.8037776,0.091081135,0.20687836,0.45404923,0.22053671,0.4399581,0.43050694,0.753405,0.46813953,0.7172377,0.69314575,0.8066132,0.7709049,0.76518154,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File34.png,Urdhva Dhanurasana
0.57129407,0.17329207,0.5913624,0.14457643,0.5959958,0.14513308,0.66887224,0.13074997,0.68060035,0.13045803,0.6630608,0.28039214,0.69659156,0.26938713,0.6858779,0.53009665,0.70635223,0.52397275,0.6390402,0.7366098,0.6666351,0.74205315,0.35124803,0.53076077,0.36473954,0.5551178,0.36105585,0.8718653,0.36320028,0.88325715,0.6491295,0.784368,0.6563036,0.7912242,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File20.png,Urdhva Dhanurasana
0.49031815,0.08202081,0.51044697,0.09502759,0.5109939,0.095334195,0.48922142,0.17038672,0.4829138,0.16118857,0.3652476,0.20198587,0.36504504,0.20254165,0.55347556,0.049763218,0.57346684,0.022970563,0.736724,0.066701934,0.83501244,0.02532099,0.1355493,0.54873323,0.14338514,0.55485713,0.41092035,0.775126,0.41672635,0.92047155,0.70625913,0.71859896,0.8170735,0.7995715,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File6.png,Urdhva Dhanurasana
0.4974128,0.07605074,0.51733285,0.10550212,0.52063704,0.103308104,0.4631384,0.16121595,0.46943277,0.15376474,0.348342,0.14414746,0.34507555,0.12997675,0.61761427,0.08673134,0.647473,0.044746693,0.81732976,0.1550359,0.9298357,0.11047435,0.16884476,0.50442505,0.17787354,0.50307775,0.4729908,0.8496188,0.45423055,0.9143235,0.8317907,0.86913896,0.86431706,0.93269217,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File7.png,Urdhva Dhanurasana
0.62305343,0.17103323,0.64310867,0.1818791,0.64806414,0.18338089,0.63043904,0.24633215,0.6302761,0.24657296,0.50894785,0.2917654,0.52019763,0.28939748,0.4854569,0.11705884,0.49761352,0.037748564,0.6437472,0.10122379,0.67178845,0.043287795,0.31926697,0.5830588,0.31789094,0.5887479,0.41269642,0.83727777,0.38611215,0.9345574,0.66513246,0.77987146,0.71342343,0.8736862,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File21.png,Urdhva Dhanurasana
0.5169559,0.05553645,0.5255989,0.06701273,0.52605754,0.06859516,0.496258,0.14090206,0.49391505,0.13528138,0.3755158,0.18241584,0.3667956,0.18410367,0.61068237,0.105694644,0.6213509,0.105867654,0.8173055,0.10735472,0.86255336,0.08086227,0.20287287,0.5545975,0.20395622,0.5532676,0.4446252,0.79420537,0.43877554,0.80036634,0.78157604,0.8152714,0.8094482,0.8200411,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File10.png,Urdhva Dhanurasana
0.5514327,0.045852512,0.5622176,0.055576913,0.56686854,0.056503057,0.54442763,0.14276266,0.5562841,0.14439473,0.41400737,0.17937158,0.4082094,0.23653108,0.6922774,0.15876043,0.6977328,0.16823266,0.90303963,0.14815566,0.94022536,0.12934572,0.09400062,0.5667771,0.10156598,0.5673435,0.4505419,0.85402894,0.4509974,0.8586874,0.889121,0.87230057,0.8886356,0.87124634,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File38.png,Urdhva Dhanurasana
0.47714967,0.16106291,0.48647076,0.17259872,0.48707375,0.1741356,0.4605145,0.23791258,0.45675012,0.23356426,0.35151643,0.27964792,0.34487784,0.2820372,0.47114468,0.10492648,0.48456913,0.08341266,0.63907707,0.02216926,0.6542704,0.0151483435,0.2503765,0.6377194,0.25432098,0.64268357,0.45023143,0.8793081,0.48837852,0.9540595,0.7179835,0.73264307,0.80079263,0.80882573,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File39.png,Urdhva Dhanurasana
0.7101056,0.1644843,0.7444381,0.19453087,0.74751914,0.20194195,0.70095986,0.26403463,0.6967587,0.26703465,0.562243,0.25777313,0.55242306,0.28103435,0.7616958,0.17029786,0.7802371,0.17857328,0.9374496,0.1781727,0.9795909,0.15184815,0.37338102,0.55112815,0.36083826,0.55315286,0.6069207,0.7630825,0.6067321,0.7736053,0.8888953,0.70898074,0.90814537,0.70796406,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File11.png,Urdhva Dhanurasana
0.51994175,0.07497409,0.54272246,0.09554535,0.5391501,0.093475245,0.49181134,0.16156852,0.4883712,0.15541221,0.35215044,0.1665743,0.34762952,0.14430979,0.6024776,0.09683198,0.6360012,0.020623019,0.78708255,0.15431929,0.91355383,0.06876595,0.099724166,0.480021,0.09715082,0.48047385,0.41743547,0.8057296,0.43198547,0.8701448,0.759797,0.74951285,0.8862893,0.8125848,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File13.png,Urdhva Dhanurasana
0.7201907,-0.009894699,0.73582596,0.002952025,0.7485556,0.004321787,0.6873262,0.029080912,0.7355796,0.038424063,0.527434,0.11858081,0.556332,0.11991656,0.7860514,0.23053941,0.8819942,0.19231021,0.8373196,0.42529997,0.86965907,0.44282973,0.20929186,0.50293034,0.22033595,0.5046824,0.40718305,0.90743744,0.40234137,0.9146563,0.7858324,0.86066294,0.80471075,0.8612139,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File9.png,Urdhva Dhanurasana
0.53667533,0.7707786,0.5557041,0.75812626,0.5596717,0.75829124,0.5348694,0.71319354,0.54148567,0.7134895,0.4432271,0.7031738,0.44212526,0.7118119,0.5929063,0.8212112,0.5804956,0.8065473,0.7254112,0.8444052,0.7057511,0.82368004,0.31510994,0.44533023,0.3038422,0.4473184,0.45779857,0.19346836,0.44459614,0.2214437,0.712141,0.19788164,0.67051613,0.24456131,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File74.jpeg,Urdhva Dhanurasana
0.90066457,0.17868635,0.9067776,0.18906745,0.9089966,0.19121552,0.8932023,0.24869922,0.8974027,0.24515605,0.8319923,0.26506174,0.84568524,0.27285254,0.9466207,0.30735415,0.97754186,0.3155833,0.9504857,0.36197183,0.966378,0.4581847,0.5729979,0.47102186,0.6042979,0.4864448,0.3435219,0.4432431,0.7034708,0.72461724,0.119763136,0.4468411,0.9480993,0.69550085,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File8.png,Urdhva Dhanurasana
0.6049061,0.35489318,0.6057037,0.34429976,0.6062993,0.34052593,0.58139306,0.33037606,0.5842587,0.32224423,0.5419394,0.33609006,0.52912205,0.30553612,0.6383766,0.35725793,0.64861524,0.2341315,0.7612495,0.24762386,0.77805436,0.21280473,0.44652474,0.47746402,0.44296873,0.46306747,0.56074595,0.6825839,0.5692003,0.6900694,0.762581,0.7069874,0.77228516,0.7126502,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File35.jpeg,Urdhva Dhanurasana
0.6079334,0.11342484,0.6094885,0.13265532,0.6024587,0.12730171,0.5276453,0.17258221,0.51431954,0.16536224,0.39880407,0.17646655,0.37581444,0.14670712,0.68622994,0.12275164,0.66683763,0.06957047,0.9167754,0.089068234,0.9342229,0.059267446,0.10452224,0.52097726,0.09985116,0.5206353,0.48512134,0.84326434,0.4839065,0.82213205,0.8979517,0.79135513,0.9059569,0.792917,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File12.png,Urdhva Dhanurasana
0.48653993,0.97220683,0.5027363,0.95404685,0.50261325,0.957714,0.48170897,0.88860124,0.4812013,0.897333,0.38755414,0.8314229,0.38785347,0.8264312,0.57628804,0.9263045,0.56896245,0.91441226,0.7297648,0.95497704,0.71319264,0.95142764,0.29599118,0.5392455,0.29257858,0.54043263,0.50116193,0.3180049,0.48292202,0.32310632,0.7360059,0.13565084,0.72174996,0.14673623,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File16.png,Urdhva Dhanurasana
0.4826517,0.6892382,0.46721703,0.7047844,0.47888696,0.6786388,0.40861222,0.6852118,0.41831312,0.6467654,0.30086792,0.75001955,0.33537382,0.59245753,0.54742783,0.83179396,0.59472704,0.6212725,0.7699821,0.82799,0.80297583,0.6114261,0.16581586,0.39719924,0.13949464,0.3498834,0.4977665,0.33370095,0.5211334,0.16587709,0.87515366,0.3681755,0.8740539,0.37333462,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File22.jpeg,Urdhva Dhanurasana
0.5165665,0.82677543,0.5197145,0.81939197,0.52249366,0.8188164,0.47729594,0.79239744,0.48667604,0.7818753,0.39518175,0.7923949,0.39058298,0.7669956,0.5536357,0.9007133,0.54049885,0.8781049,0.7473506,0.9670648,0.66332537,0.8717128,0.23315465,0.47676402,0.23405467,0.4795717,0.44340175,0.23141286,0.43599802,0.235793,0.71054864,0.18049692,0.6780175,0.20231411,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File17.png,Urdhva Dhanurasana
0.39754066,0.02953491,0.41955882,0.037257053,0.42170715,0.042142823,0.41470808,0.11229615,0.42626643,0.13004687,0.3553793,0.22267757,0.35225898,0.24366306,0.6390382,0.18320727,0.6623733,0.17424798,0.8827595,0.1919618,0.90662766,0.1910371,0.17356777,0.57306993,0.16968256,0.58487284,0.49123442,0.8430625,0.49190566,0.8446178,0.882327,0.7401999,0.88346547,0.7382638,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File29.png,Urdhva Dhanurasana
0.46964133,0.91722125,0.4846445,0.90336895,0.48507303,0.9011574,0.470267,0.8452673,0.47648495,0.84094214,0.39463124,0.8152182,0.3831533,0.8012947,0.53513616,0.9591262,0.5214248,0.8458581,0.6792753,0.90147316,0.63700074,0.8663067,0.26655352,0.5312557,0.25540072,0.52559423,0.41171393,0.20541811,0.39489323,0.22347254,0.7109708,0.26646993,0.6540531,0.27319366,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File15.png,Urdhva Dhanurasana
0.55597526,0.9002635,0.5692911,0.8772396,0.57803756,0.8767415,0.5106513,0.8151349,0.52549917,0.8252486,0.39108974,0.8156136,0.38794798,0.84816194,0.62738574,0.92921174,0.6213454,0.92957056,0.86994064,0.96626675,0.8446615,0.9646019,0.151023,0.43327534,0.14196628,0.44010073,0.36528838,0.048327558,0.37173247,0.079572,0.7299048,0.093170546,0.721373,0.10666167,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File14.png,Urdhva Dhanurasana
0.5034623,0.0025869356,0.5222095,0.024967339,0.5263169,0.028143372,0.51214457,0.101102844,0.5163063,0.09799697,0.39529008,0.1642805,0.39639828,0.17350416,0.6136415,0.11217798,0.6354997,0.107364535,0.8087293,0.15719278,0.85515463,0.13944755,0.2195046,0.49361247,0.22414196,0.49501264,0.44884178,0.82913154,0.4516928,0.8333253,0.78756183,0.8358017,0.7981354,0.8400078,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File28.png,Urdhva Dhanurasana
0.44508645,0.06644463,0.46633172,0.075956255,0.4663764,0.076350585,0.46438313,0.1317048,0.46010232,0.12800035,0.38467538,0.18534122,0.38567638,0.17316918,0.5454645,0.06352821,0.5626749,0.044212442,0.73075384,0.05403636,0.7376404,0.036813624,0.31016406,0.4515471,0.30651447,0.4427056,0.4875608,0.6891334,0.48753852,0.6898383,0.6999857,0.8722148,0.69322336,0.8746132,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File67.png,Urdhva Dhanurasana
0.5218289,0.75715065,0.5374537,0.7453143,0.53724265,0.7479884,0.52321243,0.6909255,0.5260035,0.6942617,0.4262061,0.64526534,0.42812985,0.6630926,0.59464955,0.7295257,0.58307135,0.71788406,0.7574096,0.75707,0.74026626,0.7377431,0.30326605,0.38058722,0.30405003,0.38341436,0.45551234,0.1494211,0.45290828,0.16505481,0.7270162,0.17605983,0.7029811,0.1974326,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File72.jpeg,Urdhva Dhanurasana
0.30464584,0.7551818,0.2902523,0.78001404,0.26445973,0.7465987,0.2806763,0.8026737,0.21589999,0.7314443,0.3628391,0.7318312,0.27664506,0.6676692,0.5660433,0.8029219,0.55493087,0.7773912,0.7386374,0.890244,0.743253,0.8877641,0.48057234,0.44746274,0.4587779,0.4794396,0.5504801,0.19378185,0.55021954,0.40950072,0.8340861,0.13384369,0.74961305,0.37719327,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File66.png,Urdhva Dhanurasana
0.59340143,0.1925532,0.6040728,0.19235723,0.6027241,0.20215422,0.52987784,0.22290206,0.5241324,0.23408356,0.378523,0.22433811,0.37759894,0.24974678,0.6137161,0.14195181,0.62929285,0.14572671,0.87287676,0.14377189,0.89558697,0.13653782,0.17864071,0.5446797,0.18806349,0.5313963,0.38982505,0.76458955,0.39250296,0.7755251,0.7032909,0.7773022,0.71657485,0.783065,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File64.png,Urdhva Dhanurasana
0.49637365,0.044856336,0.50726277,0.058412343,0.50888175,0.058078032,0.48340842,0.12185636,0.4825279,0.112815455,0.37259293,0.16225186,0.37638125,0.15741092,0.5729209,0.11309557,0.5925371,0.100349925,0.7232275,0.14682344,0.76753134,0.13093597,0.28898698,0.45745116,0.29435882,0.44936407,0.5307404,0.6482132,0.55267596,0.6595566,0.72357965,0.84674597,0.73496544,0.86391085,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File58.png,Urdhva Dhanurasana
0.6569451,0.9130198,0.6820921,0.8885023,0.6779911,0.9034373,0.6738762,0.81553805,0.65909845,0.8465804,0.524385,0.76274794,0.49609298,0.81243366,0.8169968,0.8078531,0.78392684,0.8120305,0.843466,0.811814,0.831174,0.82005227,0.30447167,0.46476233,0.30793548,0.5392877,0.53592235,0.1494621,0.47217688,0.4263986,0.7535567,0.37273914,0.7463684,0.5690348,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File59.png,Urdhva Dhanurasana
0.503867,0.9132261,0.5205759,0.896188,0.51994246,0.8980717,0.48885667,0.8184576,0.49575424,0.8257288,0.354083,0.77517736,0.35073802,0.792717,0.6135372,0.9252485,0.5817527,0.89963853,0.85278785,0.9130313,0.7912315,0.8927114,0.1834029,0.44984946,0.1816899,0.45234877,0.43299145,0.11156266,0.4181647,0.13612859,0.7781155,0.19254641,0.72507375,0.19744799,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File65.png,Urdhva Dhanurasana
0.5367386,0.04376587,0.550372,0.06359078,0.5506134,0.07407922,0.4956442,0.12799218,0.49270472,0.13131675,0.36040506,0.1197966,0.3587398,0.13994373,0.62711203,0.08104366,0.6350691,0.08937266,0.8234834,0.09535174,0.85157436,0.099394605,0.17617443,0.49911398,0.18025368,0.50080156,0.44810888,0.74647033,0.43308407,0.8175957,0.7735262,0.70708126,0.81696576,0.7894789,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File49.png,Urdhva Dhanurasana
0.55758846,0.05959879,0.5774708,0.07666497,0.5815563,0.082777664,0.5526682,0.16807222,0.5533174,0.1650581,0.3741616,0.18774214,0.38874766,0.1815761,0.6763618,0.20149833,0.6864907,0.16413587,0.8783679,0.22805032,0.92561334,0.19301085,0.11620186,0.5318274,0.112724096,0.525417,0.40530282,0.90452695,0.4018615,0.9055153,0.72861433,0.77530783,0.8134558,0.76594543,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File61.png,Urdhva Dhanurasana
0.5058277,0.83111495,0.5162963,0.8207711,0.5193732,0.8171184,0.473194,0.7730362,0.4852475,0.7727829,0.3932476,0.7837169,0.3976646,0.762565,0.58875144,0.8432433,0.5860543,0.81302065,0.7804279,0.84990996,0.7805667,0.77985334,0.2362995,0.52739227,0.23212795,0.5242753,0.5263886,0.3360207,0.513536,0.34048304,0.73968303,0.17167065,0.7439653,0.18470228,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File69.jpeg,Urdhva Dhanurasana
0.4545759,0.97884935,0.46759093,0.9749073,0.45398256,0.99205875,0.43451846,0.9281348,0.40427995,0.96868867,0.39597568,0.8402108,0.32753056,0.8663756,0.39695358,0.60698766,0.17791884,0.66151863,0.67764854,0.8726586,0.0698293,0.5861291,0.15444046,0.4839316,0.09026766,0.45071435,0.48279667,0.14733744,0.30486685,0.13808846,0.8752557,0.21172588,0.59032416,0.20643282,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File60.png,Urdhva Dhanurasana
0.5248341,0.91800404,0.5429572,0.8976462,0.54491293,0.89715505,0.49934143,0.8321547,0.5071577,0.83200806,0.36313838,0.8140585,0.3619144,0.82152647,0.6238345,0.91858816,0.6163074,0.9023017,0.8930167,0.92396086,0.83643043,0.9061794,0.15907443,0.47345,0.16275193,0.46870893,0.43000972,0.13263616,0.43037915,0.15830073,0.8163819,0.18455726,0.78512895,0.19905043,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File48.png,Urdhva Dhanurasana
0.45702004,0.845399,0.4747532,0.8242309,0.4857505,0.82763714,0.46002743,0.7732677,0.4854781,0.7694677,0.35012013,0.7477399,0.4081061,0.6965909,0.56886756,0.89945763,0.63249516,0.80211973,0.80539274,0.9625425,0.8002896,0.84101313,0.23133317,0.43357402,0.23387879,0.4272388,0.4092015,0.10570711,0.41571411,0.11132184,0.77087945,0.11442377,0.7572006,0.12145691,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File62.png,Urdhva Dhanurasana
0.53219914,0.71754855,0.5414805,0.71295273,0.5409374,0.713279,0.5062406,0.6874585,0.5034813,0.684958,0.4252313,0.6787987,0.4246955,0.6806664,0.57318676,0.7656037,0.5684658,0.7497933,0.7320482,0.8066358,0.713016,0.7924244,0.32737204,0.4382453,0.3220151,0.43763357,0.45924863,0.24193703,0.45330995,0.2580579,0.7127542,0.21566078,0.68529105,0.24437575,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File73.jpeg,Urdhva Dhanurasana
0.5425153,0.8992536,0.54765505,0.884576,0.5553734,0.877663,0.5030967,0.82975304,0.5184746,0.81447697,0.3906301,0.8469876,0.40064573,0.7751665,0.6023165,0.94665194,0.61425734,0.824656,0.8122513,0.95053494,0.78576607,0.8347925,0.21596742,0.5161904,0.2207297,0.5064333,0.44474548,0.19404499,0.4449962,0.2032189,0.7892436,0.16071114,0.7767625,0.16544974,/Users/pallavisumakurmala/Downloads/archive/Urdhva Dhanurasana/File63.png,Urdhva Dhanurasana
0.26037186,0.51629806,0.26625088,0.4977517,0.26932356,0.50007653,0.3178049,0.48716104,0.32338712,0.49240515,0.37234923,0.5246141,0.3736816,0.5424722,0.21772659,0.57882714,0.21931756,0.5809686,0.0999538,0.5613385,0.09960382,0.5651434,0.65070546,0.5073646,0.6567022,0.55044174,0.79145634,0.3342403,0.67701495,0.77857465,0.905482,0.14207849,0.92642826,0.7981884,/Users/pallavisumakurmala/Downloads/archive/Virabhadrasana One/File46.png,Virabhadrasana One
0.2894031,0.40617967,0.28553218,0.42582643,0.28531775,0.42212698,0.32865193,0.4472403,0.3245057,0.4439331,0.4079673,0.42139456,0.3955145,0.41633078,0.2429385,0.3988963,0.23954163,0.38719374,0.11805676,0.42905623,0.12529497,0.43009776,0.65079117,0.43891108,0.647503,0.40502974,0.79599565,0.6365576,0.7053169,0.22064236,0.9212658,0.8225922,0.9294903,0.23582286,/Users/pallavisumakurmala/Downloads/archive/Virabhadrasana One/File52.jpg,Virabhadrasana One
0.3064935,0.68617,0.29433042,0.6737136,0.29600078,0.67217684,0.31190553,0.6359366,0.3167183,0.62977487,0.3922622,0.642609,0.3915807,0.62757003,0.23248605,0.59339464,0.22739533,0.58832836,0.11728334,0.5512055,0.0998809,0.5515747,0.66701186,0.6593357,0.66795677,0.6223502,0.68368495,0.8534492,0.8134599,0.40409097,0.8966853,0.8483798,0.88102263,0.14647317,/Users/pallavisumakurmala/Downloads/archive/Virabhadrasana One/File53.jpg,Virabhadrasana One
